games,seedStart,rotate,gameOverScore,maxMovesPerGame,monteCarloStrategy,BombContinuationWeight,BombOpeningWeight,ContinuationCountWeight,ContinuationFollowUpWeight,HigherRelatedCombinationContinuationWeight,HigherRelatedCombinationOpeningWeight,LowerValueContinuationWeight,PlayableBombInEndgameWeight,PreferLowerStartWeight,PreferNonBreakableOpeningWeight,PreferShorterStartWeight,PreferSinglesNotBreakingNonWildCombinationsWeight,PreferUsingWildAsHigherCardInContinuationWeight,WildCardContinuationWeight,WildCardOpeningWeight,completedGames,failedGames,heuristicWins,monteCarloWins,heuristicWinRatePct,monteCarloWinRatePct,heuristicAverageScore,monteCarloAverageScore,averageRounds,averageMoves,averageGameElapsedMs,totalGameElapsedMs,timestampUtc
5,1,true,250,20000,montecarlo:2000:2000:8,2.12,1.606,0.207,1,0.519,2.282,5.415,0,4.53,0,0.771,1.581,0,0.979,0.575,10,0,1,9,10.00,90.00,222.30,268.30,11.20,267.20,27329.80,273298,2026-06-25T20:49:18.5594458Z
5,1,true,250,20000,montecarlo:2000:2000:8,4.198,0,1,1.719,1.224,2.282,3.171,0,2.765,0,0,3.712,1.528,0,0.575,10,0,7,3,70.00,30.00,253.20,215.10,10.60,243.10,24728.40,247284,2026-06-25T20:53:25.8486494Z
5,1,true,250,20000,montecarlo:2000:2000:8,1.726,1.538,1,1,0,0,2.192,0,2.765,1.747,0,0,1.423,0,4.758,10,0,2,8,20.00,80.00,212.80,253.40,13.10,330.90,31473.10,314731,2026-06-25T20:58:40.5847461Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0.608,2.455,1.177,0,3.458,3.652,0,0.218,0,1.686,2.118,1.633,0,6.043,10,0,7,3,70.00,30.00,240.60,185.60,9.30,219.00,21953.10,219531,2026-06-25T21:05:42.5671943Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0.831,2.455,3.584,0,3.458,0.742,0,2.436,0,1.686,3.096,1.423,0,4.418,10,0,8,2,80.00,20.00,257.40,211.80,10.40,253.30,25517.00,255170,2026-06-25T21:09:57.7455731Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.612,1.538,0,0,0,0.194,0.604,3.152,4.635,2.599,0,0.378,3.268,0.814,2.625,10,0,0,10,0.00,100.00,91.50,281.00,8.40,208.40,24289.70,242897,2026-06-25T21:14:00.6478743Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,3.234,3.72,0.13,0,2.347,1,3.152,2.765,0,1.686,0,0,0,2.625,10,0,4,6,40.00,60.00,199.50,251.30,13.20,295.00,29726.40,297264,2026-06-25T21:18:57.9191194Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0,3.72,0.29,0,4.219,0,2.444,1,0,2.372,0,0.319,1.938,2.497,10,0,0,10,0.00,100.00,91.70,269.30,8.10,189.90,21584.10,215841,2026-06-25T21:22:33.7666348Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0,3.72,0.29,0,4.435,1,2.444,4.038,0,0,1.581,0,0,2.497,10,0,8,2,80.00,20.00,256.00,198.50,11.10,242.50,24774.10,247741,2026-06-25T21:26:41.5153448Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,1.801,0,0,0,0,0,0,1,0.569,0,0,0.805,0,4.418,10,0,2,8,20.00,80.00,212.60,259.80,10.80,302.70,30295.80,302958,2026-06-25T21:31:44.4790767Z
5,5,true,250,20000,montecarlo:2000:2000:8,0.602,0,3.72,0,0,3.458,1.538,0,0.358,0.029,1.686,1,0.319,0.435,2.497,10,0,4,6,40.00,60.00,228.20,242.20,12.00,267.20,28212.80,282128,2026-06-25T21:36:26.6144540Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,0,1,1,2.894,0.194,0,0,1,0.569,0,0,3.268,2.612,4.418,10,0,0,10,0.00,100.00,24.80,281.10,6.20,136.70,17380.40,173804,2026-06-25T21:39:20.4237156Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,1.737,1.031,1,0,2.347,0,3.152,2.765,0.192,0,0,2.155,0,4.418,10,0,3,7,30.00,70.00,213.50,260.30,11.10,264.10,27260.10,272601,2026-06-25T21:43:53.0303503Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,0.256,0,0.13,0.743,3.202,3.652,0,4.53,0,0.666,3.199,0,2.043,2.625,10,0,2,8,20.00,80.00,202.20,248.50,10.00,239.50,25405.80,254058,2026-06-25T21:48:07.0939882Z
5,5,true,250,20000,montecarlo:2000:2000:8,2.12,1.538,0,1,0,2.282,0,0,4.53,0,0,0,3.394,0,4.418,10,0,7,3,70.00,30.00,254.80,191.10,10.60,239.70,23849.70,238497,2026-06-25T21:52:05.5967230Z
5,5,true,250,20000,montecarlo:2000:2000:8,1.437,0.498,3.72,0.29,1.92,5.025,1,2.482,6.993,0,4.105,2.635,3.737,0,5.501,10,0,7,3,70.00,30.00,252.30,227.40,10.50,249.60,25530.60,255306,2026-06-25T21:56:20.9080103Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0.608,2.455,2.867,0.215,3.458,3.652,0,0.218,0,1.686,1,3.592,1.327,2.677,10,0,0,10,0.00,100.00,109.20,264.90,8.50,195.50,22808.50,228085,2026-06-25T22:00:09.0002454Z
5,5,true,250,20000,montecarlo:2000:2000:8,5.426,3.574,1.374,2.027,0.519,3.381,1,0,1,0,4.025,4.359,0,0.02,0.575,10,0,7,3,70.00,30.00,250.10,206.40,10.50,247.40,26362.10,263621,2026-06-25T22:04:32.6267904Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,2.56,3.72,0.29,0,2.114,0,2.444,1.781,2.629,0,1,0.319,0,5.429,10,0,2,8,20.00,80.00,203.50,260.20,11.70,280.20,43495.30,434953,2026-06-25T22:11:47.5861161Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0.608,2.455,1,1.138,7.531,1.835,0,2.984,0,0.522,0,1.528,0.298,4.418,10,0,0,10,0.00,100.00,125.50,270.10,9.50,207.00,35733.90,357339,2026-06-25T22:17:44.9334438Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,1,1,1,0.743,4.37,3.256,0,2.765,0,0,0,0.318,0,2.095,10,0,9,1,90.00,10.00,268.10,186.80,12.00,263.60,38596.80,385968,2026-06-25T22:24:10.9066010Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.78,0.371,1,0.29,0,0,0,2.444,5.147,0,0,0.378,0,0,1.05,10,0,3,7,30.00,70.00,203.20,255.20,12.20,295.20,45742.10,457421,2026-06-25T22:31:48.3341547Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,2.472,2.455,0.29,0,3.458,5.123,0,1,0,1.686,3.096,1.423,0.993,2.497,10,0,2,8,20.00,80.00,221.80,259.60,11.60,270.80,42659.60,426596,2026-06-25T22:38:54.9354891Z
5,5,true,250,20000,montecarlo:2000:2000:8,1.694,1.538,3.711,0,2.162,5.025,0,2.152,1,0,0.666,0,1.48,0,4.418,10,0,4,6,40.00,60.00,204.50,228.10,11.30,256.10,38983.00,389830,2026-06-25T22:45:24.7730586Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.086,0.608,2.455,1,0,3.458,3.652,3.152,0.218,0,0.666,1,0,0,2.454,10,0,8,2,80.00,20.00,254.50,184.90,10.60,227.20,30075.90,300759,2026-06-25T22:50:25.5399845Z
5,5,true,250,20000,montecarlo:2000:2000:8,1,2.146,0,0.29,0.242,2.347,0,0.8,2.765,0,0,0.378,4.796,0,2.625,10,0,6,4,60.00,40.00,237.80,231.70,9.90,233.40,23892.00,238920,2026-06-25T22:54:24.4633917Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.646,0.608,2.455,1,0.224,3.458,3.652,0,1.983,0,1.686,1,1.528,0,4.418,10,0,9,1,90.00,10.00,269.80,178.40,11.00,241.60,23987.40,239874,2026-06-25T22:58:24.3439396Z
5,5,true,250,20000,montecarlo:2000:2000:8,1.654,1,2.68,0.29,0,2.347,0,0,5.334,0,0.666,2.562,0,0,4.56,10,0,6,4,60.00,40.00,261.10,231.20,11.50,264.90,26915.90,269159,2026-06-25T23:02:53.5102236Z
5,5,true,250,20000,montecarlo:2000:2000:8,0.465,1.897,2.455,1,0,3.458,3.652,0,0.935,2.426,1.686,0,3.98,0,4.418,10,0,6,4,60.00,40.00,231.80,201.00,11.10,261.90,25189.10,251891,2026-06-25T23:07:05.4060002Z
5,5,true,250,20000,montecarlo:2000:2000:8,3.727,3.56,3.72,0.42,0.743,2.347,0.604,4.596,2.765,0,0.666,0.378,0,0,0.174,10,0,6,4,60.00,40.00,220.20,230.20,12.30,258.60,26902.10,269021,2026-06-25T23:11:34.4309694Z
5,5,true,250,20000,montecarlo:2000:2000:8,0.359,0,0,1,0,4.614,0,0.104,2.94,1.295,0,0,0.753,0,6.167,10,0,7,3,70.00,30.00,250.90,222.00,10.90,248.70,24969.00,249690,2026-06-25T23:15:44.1250208Z
